Date,Close,High,Low,Open,Volume
2015-01-02,0.483099102973938,0.4866989724138409,0.4754194196474675,0.483099102973938,113680000
2015-01-05,0.4749394655227661,0.4845390700634918,0.4727795723817234,0.4830991222301347,197952000
2015-01-06,0.4605401754379272,0.4761394888271621,0.4600602022862118,0.4756595156754467,197764000
2015-01-07,0.4593401253223419,0.4679797545531875,0.4579001775808706,0.4638999121553492,321808000
2015-01-08,0.4766192138195038,0.4794991084483284,0.4643797474739471,0.4646197482293434,283780000
2015-01-09,0.4785391986370086,0.4821390674090103,0.471819491277583,0.4782992264581995,209540000
2015-01-12,0.4725395441055298,0.479979226464293,0.4682197294652476,0.4797392256363363,190732000
2015-01-13,0.4718195497989654,0.4857389392108907,0.4684597100070135,0.4761393642521823,236720000
2015-01-14,0.4737395346164703,0.4751794824987189,0.4655799062410458,0.4667798532732549,155260000
2015-01-15,0.4703796207904815,0.4799791955465357,0.4701396199779845,0.4770993288415173,188932000
2015-01-16,0.4790193140506744,0.4794992871313439,0.4682197623861484,0.4696597102371501,181512000
2015-01-20,0.4804593324661255,0.485019091706668,0.4744595679451029,0.4823792250707755,140308000
2015-01-21,0.4871789515018463,0.4883789271398006,0.4744595072730667,0.4778193761195523,144780000
2015-01-22,0.4955786764621734,0.4970186245356298,0.4830992027828789,0.4881389638219807,159712000
2015-01-23,0.4970185160636902,0.4979784621638256,0.4919786989065092,0.4960585127455718,120416000
2015-01-26,0.4948585033416748,0.4972583967592825,0.4917386361769876,0.4948585033416748,133240000
2015-01-27,0.4710996448993683,0.4876589302863249,0.4701396701559113,0.4871789286101002,357948000
2015-01-28,0.4634200632572174,0.4787794050479055,0.4631800623663478,0.4768594837479446,272728000
2015-01-29,0.4746993780136108,0.4773392435883751,0.4614999357038452,0.4636598569293644,235340000
2015-01-30,0.460779994726181,0.4768593045376533,0.460060049542135,0.4713395436030425,298200000
2015-02-02,0.470859557390213,0.472779477914735,0.4545402758452562,0.4636598768799956,259604000
2015-02-03,0.482619047164917,0.4830990487757146,0.4718195258837672,0.4742194195018005,183468000
2015-02-04,0.4838190972805023,0.4893388591759812,0.4797392546127617,0.4811792310584858,181516000
2015-02-05,0.4917388260364532,0.4919787983054751,0.4838191689787854,0.4842991135168292,140448000
2015-02-06,0.4895788133144378,0.4970185244565793,0.4874188916391725,0.4912587333225385,210524000
2015-02-09,0.4890989065170288,0.4905387971934006,0.4835791444006404,0.4866990124324246,273944000
2015-02-10,0.5027783513069153,0.5030183235758625,0.4874189817344034,0.4895789038089119,226204000
2015-02-11,0.4994183480739593,0.5039781057894078,0.4960584513126079,0.5039781057894078,320832000
2015-02-12,0.5351767539978027,0.539976540894987,0.5248572064470592,0.5279770736520264,676904000
2015-02-13,0.5354167819023132,0.5361367557336215,0.5258172071088414,0.5339768342396967,310084000
2015-02-17,0.5370966196060181,0.5397365423229611,0.5310969148869037,0.5344567541070453,203340000
2015-02-18,0.5308570861816406,0.5373368521217139,0.5298971399298493,0.5363768486519306,170948000
2015-02-19,0.5322970151901245,0.5385367514312882,0.5298971210372146,0.5375768052137222,169432000
2015-02-20,0.5361366868019104,0.5363766589754999,0.5279770607201476,0.5318169015874394,157752000
2015-02-23,0.5318168997764587,0.5358967128034472,0.5291769770040762,0.5358967128034472,125008000
2015-02-24,0.5374783873558044,0.5374783873558044,0.5290464456278465,0.533864714454764,149356000
2015-02-25,0.5333829522132874,0.5377194293328247,0.5309738174040904,0.5353102370853231,123820000
2015-02-26,0.5348283052444458,0.5379601854242648,0.5304918292547166,0.5338646630594914,152864000
2015-02-27,0.5314556360244751,0.534587516835711,0.5295282938277062,0.5333829207829428,157492000
2015-03-02,0.5444648265838623,0.5473558104953152,0.5292872759253104,0.5300100219031737,301512000
2015-03-03,0.5343465805053711,0.543019477076573,0.5326601919274017,0.540369446088093,160344000
2015-03-04,0.54036945104599,0.5415739897106042,0.5302510620470342,0.5324193005693041,226840000
2015-03-05,0.5507287383079529,0.5516923807308355,0.538923960672305,0.5403694530257809,323056000
2015-03-06,0.543260395526886,0.5502468456287364,0.5427785456337276,0.5475968148121139,257392000
2015-03-09,0.5447056293487549,0.5488012083336995,0.5422964956484642,0.5435010912177486,222388000
2015-03-10,0.5541015863418579,0.557715317687516,0.5461514348197212,0.547115077365793,527212000
2015-03-11,0.5512105226516724,0.5613288530454463,0.5497650304701912,0.5541014495763377,262120000
2015-03-12,0.5461514592170715,0.5500060870118614,0.5357921721478359,0.5459105629293702,406972000
2015-03-13,0.5468740463256836,0.5483195385077422,0.5360329123985415,0.5435012695264116,359288000
2015-03-16,0.5533786416053772,0.5567514754644398,0.5475967309642977,0.551210461013904,236956000
2015-03-17,0.5601244568824768,0.5603653531611849,0.5483196776511092,0.5521743053019957,299900000
2015-03-18,0.5509697794914246,0.5630154565419359,0.5459106123617055,0.5601245285128045,413844000
2015-03-19,0.5594015121459961,0.56132879656853,0.5488013329454775,0.5528968554220803,310756000
2015-03-20,0.5654245018959045,0.5687973368835056,0.558678946797322,0.5639790668307153,462084000
2015-03-23,0.5471150279045105,0.5557879249117159,0.5468741316493483,0.5485605203120957,426012000
2015-03-24,0.5396467447280884,0.5492832845099334,0.5372376097826271,0.5454286571095338,330480000
2015-03-25,0.50688236951828,0.5394057117584701,0.5051959237893916,0.5394057117584701,542552000
2015-03-26,0.5051959753036499,0.5073642136576336,0.4929094061743407,0.4965231367643135,311920000
2015-03-27,0.5150733590126038,0.5170006432965718,0.4998958086019228,0.5080868529662174,318288000
2015-03-30,0.517241895198822,0.5198919269770956,0.510737177753081,0.5174827915136687,253252000
2015-03-31,0.5042324662208557,0.5162781423071077,0.5037506736403942,0.5157963497266462,357276000
2015-04-01,0.5061596035957336,0.5078459918200998,0.4974867088430713,0.5061596035957336,330768000
2015-04-02,0.5073643326759338,0.5104962141091587,0.5030279123890216,0.5090507215340838,192204000
2015-04-06,0.5220600366592407,0.5237464253215975,0.4998959729168831,0.5051960351590602,515864000
2015-04-07,0.5266373753547668,0.532419287163601,0.5191690175566497,0.5220600021802179,413964000
2015-04-08,0.5304920673370361,0.5324194100102168,0.5220601226366064,0.5271192894568643,366432000
2015-04-09,0.5427785515785217,0.5444649400655971,0.5261555054995353,0.5263964017296032,379432000
2015-04-10,0.5483195781707764,0.5485604744057792,0.5413330704109847,0.5432604126059106,258728000
